2156,2017-04-19,2:41:46,27.2
2160,2017-04-19,2:47:14,27.2
2164,2017-04-19,2:52:41,27.2
2168,2017-04-19,2:58:12,27.2
2172,2017-04-19,3:03:39,27.2
2176,2017-04-19,3:09:07,27.3
2180,2017-04-19,3:14:33,27.3
2184,2017-04-19,3:20:01,27.3
2188,2017-04-19,3:25:29,27.3
2192,2017-04-19,3:30:56,27.3
2196,2017-04-19,3:36:26,27.3
2200,2017-04-19,3:41:53,27.3
2204,2017-04-19,3:47:22,27.4
2208,2017-04-19,3:52:52,27.4
2212,2017-04-19,3:58:22,27.4
2216,2017-04-19,4:03:48,27.4
2220,2017-04-19,4:09:15,27.4
2224,2017-04-19,4:14:43,27.4
2228,2017-04-19,4:20:09,27.4
2232,2017-04-19,4:25:35,27.4
2236,2017-04-19,4:31:01,27.5
2240,2017-04-19,4:36:27,27.5
2244,2017-04-19,4:41:55,27.5
2248,2017-04-19,4:47:25,27.4
2252,2017-04-19,4:52:54,27.4
2256,2017-04-19,4:58:20,27.4
2260,2017-04-19,5:03:48,27.4
2264,2017-04-19,5:09:16,27.4
2268,2017-04-19,5:14:43,27.4
2272,2017-04-19,5:20:11,27.4
2276,2017-04-19,5:25:38,27.4
2280,2017-04-19,5:31:05,27.4
2284,2017-04-19,5:36:32,27.4
2288,2017-04-19,5:42:00,27.4
2292,2017-04-19,5:47:27,27.3
2296,2017-04-19,5:52:55,27.3
2300,2017-04-19,5:58:28,27.3
2304,2017-04-19,6:03:55,27.3
2308,2017-04-19,6:09:22,27.2
2312,2017-04-19,6:14:51,27.2
2316,2017-04-19,6:20:18,27.2
2320,2017-04-19,6:25:45,27.2
2324,2017-04-19,6:31:15,27.2
2328,2017-04-19,6:36:45,27.2
2332,2017-04-19,6:42:14,27.2
2336,2017-04-19,6:47:44,27.2
2340,2017-04-19,6:53:13,27.2
2344,2017-04-19,6:58:42,27.2
2348,2017-04-19,7:04:11,27.2
2352,2017-04-19,7:09:45,27.1
2356,2017-04-19,7:15:18,nan
2360,2017-04-19,7:20:52,27
2364,2017-04-19,7:26:21,27.1
2368,2017-04-19,7:31:49,27
2372,2017-04-19,7:37:18,26.9
2376,2017-04-19,7:42:46,26.9
2380,2017-04-19,7:48:14,26.9
2384,2017-04-19,7:53:48,26.9
2387,2017-04-19,8:12:03,26.9
2391,2017-04-19,8:17:31,26.9
2395,2017-04-19,8:23:00,26.9
2399,2017-04-19,8:28:28,26.9
2403,2017-04-19,8:33:55,26.9
2407,2017-04-19,8:39:23,26.9
2411,2017-04-19,8:44:55,26.9
2415,2017-04-19,8:50:30,26.8
2419,2017-04-19,8:56:08,nan
2423,2017-04-19,9:01:40,26.8
2427,2017-04-19,9:07:12,26.8
2431,2017-04-19,9:12:42,26.8
2435,2017-04-19,9:18:14,26.8
2439,2017-04-19,9:23:45,26.8
2443,2017-04-19,9:29:18,26.8
2447,2017-04-19,9:34:52,26.8
2451,2017-04-19,9:40:23,26.8
2455,2017-04-19,9:45:55,26.8
2459,2017-04-19,9:51:28,26.8
2463,2017-04-19,9:57:00,26.8
2467,2017-04-19,10:02:32,26.8
2471,2017-04-19,10:08:02,26.8
2475,2017-04-19,10:13:32,26.8
2479,2017-04-19,10:19:01,26.8
2483,2017-04-19,10:24:33,26.7
2487,2017-04-19,10:30:04,26.7
2491,2017-04-19,10:35:35,26.7
2495,2017-04-19,10:41:05,26.7
2499,2017-04-19,10:46:35,26.7
2503,2017-04-19,10:52:09,26.7
2507,2017-04-19,10:57:38,26.6
2511,2017-04-19,11:03:09,26.6
2515,2017-04-19,11:08:41,26.6
2519,2017-04-19,11:14:13,26.6
2521,2017-04-19,11:20:04,26.6
2525,2017-04-19,11:25:36,nan
2529,2017-04-19,11:31:08,26.6
2533,2017-04-19,11:36:36,26.5
2537,2017-04-20,7:05:03,25.3
2541,2017-04-20,7:55:37,25.2
2545,2017-04-20,8:00:54,25.2
2549,2017-04-20,8:24:00,25.3
2553,2017-04-20,8:29:18,25.3
2557,2017-04-20,8:34:37,25.3
2561,2017-04-20,8:39:53,25.3
2565,2017-04-20,8:45:12,25.3
2569,2017-04-20,8:50:29,nan
2573,2017-04-20,8:55:47,25.4
2577,2017-04-20,9:01:04,25.4
2581,2017-04-20,9:06:21,25.5
2585,2017-04-20,9:11:39,25.5
2589,2017-04-20,9:16:58,25.5
2593,2017-04-20,9:22:15,25.5
2597,2017-04-20,9:27:33,nan
2601,2017-04-20,9:32:51,25.6
2605,2017-04-20,9:38:09,25.6
2609,2017-04-20,9:43:27,25.6
2613,2017-04-20,9:48:44,25.6
2617,2017-04-20,9:54:01,25.6
2621,2017-04-20,9:59:19,25.6
2625,2017-04-20,10:04:36,25.7
2629,2017-04-20,10:09:54,25.8
2633,2017-04-20,2:12:41,nan
2637,2017-04-20,2:17:58,27
2641,2017-04-20,2:23:16,27
2645,2017-04-20,2:28:33,26.9
2649,2017-04-20,2:33:52,26.9
2653,2017-04-20,2:39:11,26.9
2657,2017-04-20,2:44:30,26.9
2661,2017-04-20,2:49:49,27
2665,2017-04-20,2:55:07,27
2669,2017-04-20,3:00:24,27
2673,2017-04-20,3:05:41,27.1
2677,2017-04-20,3:10:59,27.1
2681,2017-04-20,4:03:45,27.3
2685,2017-04-20,4:09:02,27.4
2689,2017-04-20,4:14:20,27.4
2693,2017-04-20,4:19:38,27.4
2697,2017-04-20,4:24:57,27.3
2701,2017-04-20,4:30:15,27.3
2705,2017-04-20,4:35:33,27.3
2709,2017-04-20,4:40:51,27.3
2713,2017-04-20,4:46:10,27.4
2717,2017-04-20,4:51:28,27.4
2721,2017-04-20,4:56:47,27.5
2725,2017-04-20,5:02:05,27.5
2729,2017-04-20,5:07:25,27.5
2733,2017-04-20,5:12:43,27.5
2737,2017-04-20,5:18:00,27.5
2741,2017-04-20,5:35:12,27.4
2745,2017-04-20,5:40:29,27.3
2749,2017-04-20,5:45:48,27.2
2753,2017-04-20,5:51:07,27.1
2757,2017-04-20,5:56:27,27
2761,2017-04-20,6:01:45,27
2765,2017-04-20,6:07:04,27
2769,2017-04-20,6:12:24,27
2773,2017-04-20,6:17:46,26.9
2777,2017-04-20,6:23:04,26.9
2781,2017-04-20,6:28:24,26.9
2785,2017-04-20,6:33:43,nan
2789,2017-04-20,6:39:01,26.8
2793,2017-04-20,6:44:21,nan
2797,2017-04-20,6:49:39,26.8
2801,2017-04-20,6:54:58,26.7
2805,2017-04-20,7:10:46,nan
2809,2017-04-20,7:52:10,26.6
2813,2017-04-20,8:07:35,26.7
2817,2017-04-20,8:43:12,26.4
2821,2017-04-20,8:49:06,26.4
2825,2017-04-20,8:54:26,26.4
2829,2017-04-20,8:59:57,26.4
2833,2017-04-20,9:05:22,26.4
2837,2017-04-20,9:10:47,26.4
2841,2017-04-20,9:16:12,26.5
2845,2017-04-20,9:21:39,26.5
2849,2017-04-20,9:27:02,26.5
2853,2017-04-20,9:32:27,26.5
2857,2017-04-20,9:37:51,26.5
2861,2017-04-20,9:43:19,26.5
2865,2017-04-20,9:48:45,26.5
2869,2017-04-20,9:54:13,26.4
2873,2017-04-20,9:59:40,26.5
2877,2017-04-20,10:05:06,26.4
2881,2017-04-20,10:10:31,26.4
2885,2017-04-20,10:15:54,26.4
